Date,Offence category,Incident_Count,Year,Month_Num,Month_Label
2022-04-20,Disorderly conduct,52.0,2022,4,Apr-22
2022-04-20,Drug offences,133.0,2022,4,Apr-22
2022-04-20,Homicide,0.0,2022,4,Apr-22
2022-04-20,"Intimidation, stalking and harassment",122.0,2022,4,Apr-22
2022-04-20,Liquor offences,18.0,2022,4,Apr-22
2022-04-20,Malicious damage to property,131.0,2022,4,Apr-22
2022-04-20,Other offences,75.0,2022,4,Apr-22
2022-04-20,Other offences against the person,7.0,2022,4,Apr-22
2022-04-20,Pornography offences,1.0,2022,4,Apr-22
2022-04-20,Prohibited and regulated weapons offences,38.0,2022,4,Apr-22
2022-04-20,Robbery,6.0,2022,4,Apr-22
2022-04-20,Sexual offences,48.0,2022,4,Apr-22
2022-04-20,Theft,582.0,2022,4,Apr-22
2022-04-20,Transport regulatory offences,127.0,2022,4,Apr-22
2022-04-21,Abduction and kidnapping,0.0,2022,4,Apr-22
2022-04-21,Against justice procedures,255.0,2022,4,Apr-22
2022-04-21,Arson,15.0,2022,4,Apr-22
2022-04-21,Assault,138.0,2022,4,Apr-22
2022-04-21,Betting and gaming offences,0.0,2022,4,Apr-22
2022-04-21,Blackmail and extortion,1.0,2022,4,Apr-22
2022-04-21,Coercive Control,0.0,2022,4,Apr-22
2022-04-21,Disorderly conduct,51.0,2022,4,Apr-22
2022-04-21,Drug offences,197.0,2022,4,Apr-22
2022-04-21,Homicide,0.0,2022,4,Apr-22
2022-04-21,"Intimidation, stalking and harassment",98.0,2022,4,Apr-22
2022-04-21,Liquor offences,21.0,2022,4,Apr-22
2022-04-21,Malicious damage to property,130.0,2022,4,Apr-22
2022-04-21,Other offences,63.0,2022,4,Apr-22
2022-04-21,Other offences against the person,4.0,2022,4,Apr-22
2022-04-21,Pornography offences,6.0,2022,4,Apr-22
2022-04-21,Prohibited and regulated weapons offences,55.0,2022,4,Apr-22
2022-04-21,Robbery,2.0,2022,4,Apr-22
2022-04-21,Sexual offences,58.0,2022,4,Apr-22
2022-04-21,Theft,614.0,2022,4,Apr-22
2022-04-21,Transport regulatory offences,116.0,2022,4,Apr-22
2022-04-22,Abduction and kidnapping,0.0,2022,4,Apr-22
2022-04-22,Against justice procedures,228.0,2022,4,Apr-22
2022-04-22,Arson,12.0,2022,4,Apr-22
2022-04-22,Assault,150.0,2022,4,Apr-22
2022-04-22,Betting and gaming offences,2.0,2022,4,Apr-22
2022-04-22,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-22,Coercive Control,0.0,2022,4,Apr-22
2022-04-22,Disorderly conduct,48.0,2022,4,Apr-22
2022-04-22,Drug offences,168.0,2022,4,Apr-22
2022-04-22,Homicide,0.0,2022,4,Apr-22
2022-04-22,"Intimidation, stalking and harassment",105.0,2022,4,Apr-22
2022-04-22,Liquor offences,58.0,2022,4,Apr-22
2022-04-22,Malicious damage to property,104.0,2022,4,Apr-22
2022-04-22,Other offences,36.0,2022,4,Apr-22
2022-04-22,Other offences against the person,4.0,2022,4,Apr-22
2022-04-22,Pornography offences,0.0,2022,4,Apr-22
2022-04-22,Prohibited and regulated weapons offences,48.0,2022,4,Apr-22
2022-04-22,Robbery,6.0,2022,4,Apr-22
2022-04-22,Sexual offences,33.0,2022,4,Apr-22
2022-04-22,Theft,459.0,2022,4,Apr-22
2022-04-22,Transport regulatory offences,128.0,2022,4,Apr-22
2022-04-23,Abduction and kidnapping,0.0,2022,4,Apr-22
2022-04-23,Against justice procedures,220.0,2022,4,Apr-22
2022-04-23,Arson,10.0,2022,4,Apr-22
2022-04-23,Assault,181.0,2022,4,Apr-22
2022-04-23,Betting and gaming offences,0.0,2022,4,Apr-22
2022-04-23,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-23,Coercive Control,0.0,2022,4,Apr-22
2022-04-23,Disorderly conduct,73.0,2022,4,Apr-22
2022-04-23,Drug offences,131.0,2022,4,Apr-22
2022-04-23,Homicide,0.0,2022,4,Apr-22
2022-04-23,"Intimidation, stalking and harassment",77.0,2022,4,Apr-22
2022-04-23,Liquor offences,120.0,2022,4,Apr-22
2022-04-23,Malicious damage to property,148.0,2022,4,Apr-22
2022-04-23,Other offences,62.0,2022,4,Apr-22
2022-04-23,Other offences against the person,2.0,2022,4,Apr-22
2022-04-23,Pornography offences,0.0,2022,4,Apr-22
2022-04-23,Prohibited and regulated weapons offences,36.0,2022,4,Apr-22
2022-04-23,Robbery,8.0,2022,4,Apr-22
2022-04-23,Sexual offences,25.0,2022,4,Apr-22
2022-04-23,Theft,394.0,2022,4,Apr-22
2022-04-23,Transport regulatory offences,81.0,2022,4,Apr-22
2022-04-24,Abduction and kidnapping,1.0,2022,4,Apr-22
2022-04-24,Against justice procedures,185.0,2022,4,Apr-22
2022-04-24,Arson,8.0,2022,4,Apr-22
2022-04-24,Assault,192.0,2022,4,Apr-22
2022-04-24,Betting and gaming offences,2.0,2022,4,Apr-22
2022-04-24,Blackmail and extortion,1.0,2022,4,Apr-22
2022-04-24,Coercive Control,0.0,2022,4,Apr-22
2022-04-24,Disorderly conduct,53.0,2022,4,Apr-22
2022-04-24,Drug offences,92.0,2022,4,Apr-22
2022-04-24,Homicide,0.0,2022,4,Apr-22
2022-04-24,"Intimidation, stalking and harassment",107.0,2022,4,Apr-22
2022-04-24,Liquor offences,97.0,2022,4,Apr-22
2022-04-24,Malicious damage to property,141.0,2022,4,Apr-22
2022-04-24,Other offences,33.0,2022,4,Apr-22
2022-04-24,Other offences against the person,4.0,2022,4,Apr-22
2022-04-24,Pornography offences,0.0,2022,4,Apr-22
2022-04-24,Prohibited and regulated weapons offences,29.0,2022,4,Apr-22
2022-04-24,Robbery,4.0,2022,4,Apr-22
2022-04-24,Sexual offences,26.0,2022,4,Apr-22
2022-04-24,Theft,364.0,2022,4,Apr-22
2022-04-24,Transport regulatory offences,51.0,2022,4,Apr-22
2022-04-25,Abduction and kidnapping,1.0,2022,4,Apr-22
2022-04-25,Against justice procedures,276.0,2022,4,Apr-22
2022-04-25,Arson,12.0,2022,4,Apr-22
2022-04-25,Assault,241.0,2022,4,Apr-22
2022-04-25,Betting and gaming offences,3.0,2022,4,Apr-22
2022-04-25,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-25,Coercive Control,0.0,2022,4,Apr-22
2022-04-25,Disorderly conduct,71.0,2022,4,Apr-22
2022-04-25,Drug offences,69.0,2022,4,Apr-22
2022-04-25,Homicide,0.0,2022,4,Apr-22
2022-04-25,"Intimidation, stalking and harassment",110.0,2022,4,Apr-22
2022-04-25,Liquor offences,113.0,2022,4,Apr-22
2022-04-25,Malicious damage to property,148.0,2022,4,Apr-22
2022-04-25,Other offences,66.0,2022,4,Apr-22
2022-04-25,Other offences against the person,3.0,2022,4,Apr-22
2022-04-25,Pornography offences,1.0,2022,4,Apr-22
2022-04-25,Prohibited and regulated weapons offences,30.0,2022,4,Apr-22
2022-04-25,Robbery,8.0,2022,4,Apr-22
2022-04-25,Sexual offences,22.0,2022,4,Apr-22
2022-04-25,Theft,412.0,2022,4,Apr-22
2022-04-25,Transport regulatory offences,51.0,2022,4,Apr-22
2022-04-26,Abduction and kidnapping,1.0,2022,4,Apr-22
2022-04-26,Against justice procedures,212.0,2022,4,Apr-22
2022-04-26,Arson,20.0,2022,4,Apr-22
2022-04-26,Assault,134.0,2022,4,Apr-22
2022-04-26,Betting and gaming offences,0.0,2022,4,Apr-22
2022-04-26,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-26,Coercive Control,0.0,2022,4,Apr-22
2022-04-26,Disorderly conduct,49.0,2022,4,Apr-22
2022-04-26,Drug offences,105.0,2022,4,Apr-22
2022-04-26,Homicide,1.0,2022,4,Apr-22
2022-04-26,"Intimidation, stalking and harassment",109.0,2022,4,Apr-22
2022-04-26,Liquor offences,6.0,2022,4,Apr-22
2022-04-26,Malicious damage to property,166.0,2022,4,Apr-22
2022-04-26,Other offences,54.0,2022,4,Apr-22
2022-04-26,Other offences against the person,5.0,2022,4,Apr-22
2022-04-26,Pornography offences,4.0,2022,4,Apr-22
2022-04-26,Prohibited and regulated weapons offences,33.0,2022,4,Apr-22
2022-04-26,Robbery,6.0,2022,4,Apr-22
2022-04-26,Sexual offences,52.0,2022,4,Apr-22
2022-04-26,Theft,599.0,2022,4,Apr-22
2022-04-26,Transport regulatory offences,179.0,2022,4,Apr-22
2022-04-27,Abduction and kidnapping,0.0,2022,4,Apr-22
2022-04-27,Against justice procedures,231.0,2022,4,Apr-22
2022-04-27,Arson,7.0,2022,4,Apr-22
2022-04-27,Assault,137.0,2022,4,Apr-22
2022-04-27,Betting and gaming offences,1.0,2022,4,Apr-22
2022-04-27,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-27,Coercive Control,0.0,2022,4,Apr-22
2022-04-27,Disorderly conduct,43.0,2022,4,Apr-22
2022-04-27,Drug offences,116.0,2022,4,Apr-22
2022-04-27,Homicide,1.0,2022,4,Apr-22
2022-04-27,"Intimidation, stalking and harassment",100.0,2022,4,Apr-22
2022-04-27,Liquor offences,9.0,2022,4,Apr-22
2022-04-27,Malicious damage to property,131.0,2022,4,Apr-22
2022-04-27,Other offences,51.0,2022,4,Apr-22
2022-04-27,Other offences against the person,3.0,2022,4,Apr-22
2022-04-27,Pornography offences,2.0,2022,4,Apr-22
2022-04-27,Prohibited and regulated weapons offences,38.0,2022,4,Apr-22
2022-04-27,Robbery,1.0,2022,4,Apr-22
2022-04-27,Sexual offences,64.0,2022,4,Apr-22
2022-04-27,Theft,529.0,2022,4,Apr-22
2022-04-27,Transport regulatory offences,198.0,2022,4,Apr-22
2022-04-28,Abduction and kidnapping,0.0,2022,4,Apr-22
2022-04-28,Against justice procedures,203.0,2022,4,Apr-22
2022-04-28,Arson,6.0,2022,4,Apr-22
2022-04-28,Assault,169.0,2022,4,Apr-22
2022-04-28,Betting and gaming offences,1.0,2022,4,Apr-22
2022-04-28,Blackmail and extortion,0.0,2022,4,Apr-22
2022-04-28,Coercive Control,0.0,2022,4,Apr-22
2022-04-28,Disorderly conduct,49.0,2022,4,Apr-22
2022-04-28,Drug offences,169.0,2022,4,Apr-22
2022-04-28,Homicide,1.0,2022,4,Apr-22
2022-04-28,"Intimidation, stalking and harassment",116.0,2022,4,Apr-22
2022-04-28,Liquor offences,5.0,2022,4,Apr-22
2022-04-28,Malicious damage to property,119.0,2022,4,Apr-22
2022-04-28,Other offences,68.0,2022,4,Apr-22
2022-04-28,Other offences against the person,0.0,2022,4,Apr-22
2022-04-28,Pornography offences,1.0,2022,4,Apr-22
2022-04-28,Prohibited and regulated weapons offences,44.0,2022,4,Apr-22
2022-04-28,Robbery,4.0,2022,4,Apr-22
2022-04-28,Sexual offences,84.0,2022,4,Apr-22
2022-04-28,Theft,527.0,2022,4,Apr-22
2022-04-28,Transport regulatory offences,284.0,2022,4,Apr-22
2022-04-29,Abduction and kidnapping,1.0,2022,4,Apr-22
2022-04-29,Against justice procedures,216.0,2022,4,Apr-22
2022-04-29,Arson,8.0,2022,4,Apr-22
2022-04-29,Assault,183.0,2022,4,Apr-22
2022-04-29,Betting and gaming offences,0.0,2022,4,Apr-22
2022-04-29,Blackmail and extortion,1.0,2022,4,Apr-22
2022-04-29,Coercive Control,0.0,2022,4,Apr-22
2022-04-29,Disorderly conduct,52.0,2022,4,Apr-22
2022-04-29,Drug offences,144.0,2022,4,Apr-22
2022-04-29,Homicide,0.0,2022,4,Apr-22
2022-04-29,"Intimidation, stalking and harassment",97.0,2022,4,Apr-22
2022-04-29,Liquor offences,56.0,2022,4,Apr-22
2022-04-29,Malicious damage to property,105.0,2022,4,Apr-22
2022-04-29,Other offences,48.0,2022,4,Apr-22
2022-04-29,Other offences against the person,1.0,2022,4,Apr-22
2022-04-29,Pornography offences,8.0,2022,4,Apr-22
2022-04-29,Prohibited and regulated weapons offences,36.0,2022,4,Apr-22
2022-04-29,Robbery,6.0,2022,4,Apr-22
2022-04-29,Sexual offences,69.0,2022,4,Apr-22
2022-04-29,Theft,419.0,2022,4,Apr-22
2022-04-29,Transport regulatory offences,214.0,2022,4,Apr-22
2022-04-30,Abduction and kidnapping,1.0,2022,4,Apr-22
2022-04-30,Against justice procedures,220.0,2022,4,Apr-22
2022-04-30,Arson,10.0,2022,4,Apr-22
2022-04-30,Assault,214.0,2022,4,Apr-22
2022-04-30,Betting and gaming offences,0.0,2022,4,Apr-22
2022-04-30,Blackmail and extortion,1.0,2022,4,Apr-22
2022-04-30,Coercive Control,0.0,2022,4,Apr-22
2022-04-30,Disorderly conduct,65.0,2022,4,Apr-22
2022-04-30,Drug offences,197.0,2022,4,Apr-22
2022-04-30,Homicide,0.0,2022,4,Apr-22
2022-04-30,"Intimidation, stalking and harassment",116.0,2022,4,Apr-22
2022-04-30,Liquor offences,52.0,2022,4,Apr-22
2022-04-30,Malicious damage to property,155.0,2022,4,Apr-22
2022-04-30,Other offences,73.0,2022,4,Apr-22
2022-04-30,Other offences against the person,4.0,2022,4,Apr-22
2022-04-30,Pornography offences,0.0,2022,4,Apr-22
2022-04-30,Prohibited and regulated weapons offences,22.0,2022,4,Apr-22
2022-04-30,Robbery,5.0,2022,4,Apr-22
2022-04-30,Sexual offences,25.0,2022,4,Apr-22
2022-04-30,Theft,374.0,2022,4,Apr-22
2022-04-30,Transport regulatory offences,193.0,2022,4,Apr-22
2022-05-01,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-01,Against justice procedures,185.0,2022,5,May-22
2022-05-01,Arson,5.0,2022,5,May-22
2022-05-01,Assault,211.0,2022,5,May-22
2022-05-01,Betting and gaming offences,0.0,2022,5,May-22
2022-05-01,Blackmail and extortion,2.0,2022,5,May-22
2022-05-01,Coercive Control,0.0,2022,5,May-22
2022-05-01,Disorderly conduct,43.0,2022,5,May-22
2022-05-01,Drug offences,71.0,2022,5,May-22
2022-05-01,Homicide,0.0,2022,5,May-22
2022-05-01,"Intimidation, stalking and harassment",111.0,2022,5,May-22
2022-05-01,Liquor offences,31.0,2022,5,May-22
2022-05-01,Malicious damage to property,124.0,2022,5,May-22
2022-05-01,Other offences,39.0,2022,5,May-22
2022-05-01,Other offences against the person,4.0,2022,5,May-22
2022-05-01,Pornography offences,1.0,2022,5,May-22
2022-05-01,Prohibited and regulated weapons offences,29.0,2022,5,May-22
2022-05-01,Robbery,8.0,2022,5,May-22
2022-05-01,Sexual offences,23.0,2022,5,May-22
2022-05-01,Theft,390.0,2022,5,May-22
2022-05-01,Transport regulatory offences,77.0,2022,5,May-22
2022-05-02,Abduction and kidnapping,1.0,2022,5,May-22
2022-05-02,Against justice procedures,233.0,2022,5,May-22
2022-05-02,Arson,11.0,2022,5,May-22
2022-05-02,Assault,175.0,2022,5,May-22
2022-05-02,Betting and gaming offences,0.0,2022,5,May-22
2022-05-02,Blackmail and extortion,0.0,2022,5,May-22
2022-05-02,Coercive Control,0.0,2022,5,May-22
2022-05-02,Disorderly conduct,51.0,2022,5,May-22
2022-05-02,Drug offences,87.0,2022,5,May-22
2022-05-02,Homicide,0.0,2022,5,May-22
2022-05-02,"Intimidation, stalking and harassment",99.0,2022,5,May-22
2022-05-02,Liquor offences,4.0,2022,5,May-22
2022-05-02,Malicious damage to property,149.0,2022,5,May-22
2022-05-02,Other offences,37.0,2022,5,May-22
2022-05-02,Other offences against the person,3.0,2022,5,May-22
2022-05-02,Pornography offences,7.0,2022,5,May-22
2022-05-02,Prohibited and regulated weapons offences,25.0,2022,5,May-22
2022-05-02,Robbery,6.0,2022,5,May-22
2022-05-02,Sexual offences,49.0,2022,5,May-22
2022-05-02,Theft,582.0,2022,5,May-22
2022-05-02,Transport regulatory offences,125.0,2022,5,May-22
2022-05-03,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-03,Against justice procedures,209.0,2022,5,May-22
2022-05-03,Arson,9.0,2022,5,May-22
2022-05-03,Assault,162.0,2022,5,May-22
2022-05-03,Betting and gaming offences,0.0,2022,5,May-22
2022-05-03,Blackmail and extortion,0.0,2022,5,May-22
2022-05-03,Coercive Control,0.0,2022,5,May-22
2022-05-03,Disorderly conduct,38.0,2022,5,May-22
2022-05-03,Drug offences,117.0,2022,5,May-22
2022-05-03,Homicide,0.0,2022,5,May-22
2022-05-03,"Intimidation, stalking and harassment",110.0,2022,5,May-22
2022-05-03,Liquor offences,10.0,2022,5,May-22
2022-05-03,Malicious damage to property,140.0,2022,5,May-22
2022-05-03,Other offences,55.0,2022,5,May-22
2022-05-03,Other offences against the person,4.0,2022,5,May-22
2022-05-03,Pornography offences,5.0,2022,5,May-22
2022-05-03,Prohibited and regulated weapons offences,37.0,2022,5,May-22
2022-05-03,Robbery,4.0,2022,5,May-22
2022-05-03,Sexual offences,67.0,2022,5,May-22
2022-05-03,Theft,504.0,2022,5,May-22
2022-05-03,Transport regulatory offences,241.0,2022,5,May-22
2022-05-04,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-04,Against justice procedures,272.0,2022,5,May-22
2022-05-04,Arson,6.0,2022,5,May-22
2022-05-04,Assault,160.0,2022,5,May-22
2022-05-04,Betting and gaming offences,1.0,2022,5,May-22
2022-05-04,Blackmail and extortion,1.0,2022,5,May-22
2022-05-04,Coercive Control,0.0,2022,5,May-22
2022-05-04,Disorderly conduct,58.0,2022,5,May-22
2022-05-04,Drug offences,163.0,2022,5,May-22
2022-05-04,Homicide,0.0,2022,5,May-22
2022-05-04,"Intimidation, stalking and harassment",105.0,2022,5,May-22
2022-05-04,Liquor offences,8.0,2022,5,May-22
2022-05-04,Malicious damage to property,142.0,2022,5,May-22
2022-05-04,Other offences,66.0,2022,5,May-22
2022-05-04,Other offences against the person,3.0,2022,5,May-22
2022-05-04,Pornography offences,4.0,2022,5,May-22
2022-05-04,Prohibited and regulated weapons offences,39.0,2022,5,May-22
2022-05-04,Robbery,2.0,2022,5,May-22
2022-05-04,Sexual offences,50.0,2022,5,May-22
2022-05-04,Theft,481.0,2022,5,May-22
2022-05-04,Transport regulatory offences,264.0,2022,5,May-22
2022-05-05,Abduction and kidnapping,1.0,2022,5,May-22
2022-05-05,Against justice procedures,321.0,2022,5,May-22
2022-05-05,Arson,8.0,2022,5,May-22
2022-05-05,Assault,191.0,2022,5,May-22
2022-05-05,Betting and gaming offences,0.0,2022,5,May-22
2022-05-05,Blackmail and extortion,0.0,2022,5,May-22
2022-05-05,Coercive Control,0.0,2022,5,May-22
2022-05-05,Disorderly conduct,48.0,2022,5,May-22
2022-05-05,Drug offences,176.0,2022,5,May-22
2022-05-05,Homicide,0.0,2022,5,May-22
2022-05-05,"Intimidation, stalking and harassment",117.0,2022,5,May-22
2022-05-05,Liquor offences,27.0,2022,5,May-22
2022-05-05,Malicious damage to property,118.0,2022,5,May-22
2022-05-05,Other offences,64.0,2022,5,May-22
2022-05-05,Other offences against the person,4.0,2022,5,May-22
2022-05-05,Pornography offences,5.0,2022,5,May-22
2022-05-05,Prohibited and regulated weapons offences,41.0,2022,5,May-22
2022-05-05,Robbery,4.0,2022,5,May-22
2022-05-05,Sexual offences,63.0,2022,5,May-22
2022-05-05,Theft,531.0,2022,5,May-22
2022-05-05,Transport regulatory offences,304.0,2022,5,May-22
2022-05-06,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-06,Against justice procedures,276.0,2022,5,May-22
2022-05-06,Arson,5.0,2022,5,May-22
2022-05-06,Assault,199.0,2022,5,May-22
2022-05-06,Betting and gaming offences,0.0,2022,5,May-22
2022-05-06,Blackmail and extortion,2.0,2022,5,May-22
2022-05-06,Coercive Control,0.0,2022,5,May-22
2022-05-06,Disorderly conduct,58.0,2022,5,May-22
2022-05-06,Drug offences,160.0,2022,5,May-22
2022-05-06,Homicide,0.0,2022,5,May-22
2022-05-06,"Intimidation, stalking and harassment",113.0,2022,5,May-22
2022-05-06,Liquor offences,43.0,2022,5,May-22
2022-05-06,Malicious damage to property,110.0,2022,5,May-22
2022-05-06,Other offences,72.0,2022,5,May-22
2022-05-06,Other offences against the person,1.0,2022,5,May-22
2022-05-06,Pornography offences,4.0,2022,5,May-22
2022-05-06,Prohibited and regulated weapons offences,39.0,2022,5,May-22
2022-05-06,Robbery,2.0,2022,5,May-22
2022-05-06,Sexual offences,36.0,2022,5,May-22
2022-05-06,Theft,537.0,2022,5,May-22
2022-05-06,Transport regulatory offences,296.0,2022,5,May-22
2022-05-07,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-07,Against justice procedures,221.0,2022,5,May-22
2022-05-07,Arson,12.0,2022,5,May-22
2022-05-07,Assault,195.0,2022,5,May-22
2022-05-07,Betting and gaming offences,0.0,2022,5,May-22
2022-05-07,Blackmail and extortion,0.0,2022,5,May-22
2022-05-07,Coercive Control,0.0,2022,5,May-22
2022-05-07,Disorderly conduct,54.0,2022,5,May-22
2022-05-07,Drug offences,134.0,2022,5,May-22
2022-05-07,Homicide,0.0,2022,5,May-22
2022-05-07,"Intimidation, stalking and harassment",110.0,2022,5,May-22
2022-05-07,Liquor offences,59.0,2022,5,May-22
2022-05-07,Malicious damage to property,119.0,2022,5,May-22
2022-05-07,Other offences,84.0,2022,5,May-22
2022-05-07,Other offences against the person,1.0,2022,5,May-22
2022-05-07,Pornography offences,1.0,2022,5,May-22
2022-05-07,Prohibited and regulated weapons offences,38.0,2022,5,May-22
2022-05-07,Robbery,11.0,2022,5,May-22
2022-05-07,Sexual offences,12.0,2022,5,May-22
2022-05-07,Theft,363.0,2022,5,May-22
2022-05-07,Transport regulatory offences,284.0,2022,5,May-22
2022-05-08,Abduction and kidnapping,1.0,2022,5,May-22
2022-05-08,Against justice procedures,133.0,2022,5,May-22
2022-05-08,Arson,9.0,2022,5,May-22
2022-05-08,Assault,201.0,2022,5,May-22
2022-05-08,Betting and gaming offences,0.0,2022,5,May-22
2022-05-08,Blackmail and extortion,1.0,2022,5,May-22
2022-05-08,Coercive Control,0.0,2022,5,May-22
2022-05-08,Disorderly conduct,28.0,2022,5,May-22
2022-05-08,Drug offences,78.0,2022,5,May-22
2022-05-08,Homicide,0.0,2022,5,May-22
2022-05-08,"Intimidation, stalking and harassment",94.0,2022,5,May-22
2022-05-08,Liquor offences,14.0,2022,5,May-22
2022-05-08,Malicious damage to property,127.0,2022,5,May-22
2022-05-08,Other offences,43.0,2022,5,May-22
2022-05-08,Other offences against the person,2.0,2022,5,May-22
2022-05-08,Pornography offences,4.0,2022,5,May-22
2022-05-08,Prohibited and regulated weapons offences,25.0,2022,5,May-22
2022-05-08,Robbery,5.0,2022,5,May-22
2022-05-08,Sexual offences,28.0,2022,5,May-22
2022-05-08,Theft,351.0,2022,5,May-22
2022-05-08,Transport regulatory offences,74.0,2022,5,May-22
2022-05-09,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-09,Against justice procedures,264.0,2022,5,May-22
2022-05-09,Arson,6.0,2022,5,May-22
2022-05-09,Assault,177.0,2022,5,May-22
2022-05-09,Betting and gaming offences,0.0,2022,5,May-22
2022-05-09,Blackmail and extortion,0.0,2022,5,May-22
2022-05-09,Coercive Control,0.0,2022,5,May-22
2022-05-09,Disorderly conduct,33.0,2022,5,May-22
2022-05-09,Drug offences,85.0,2022,5,May-22
2022-05-09,Homicide,1.0,2022,5,May-22
2022-05-09,"Intimidation, stalking and harassment",116.0,2022,5,May-22
2022-05-09,Liquor offences,1.0,2022,5,May-22
2022-05-09,Malicious damage to property,124.0,2022,5,May-22
2022-05-09,Other offences,56.0,2022,5,May-22
2022-05-09,Other offences against the person,5.0,2022,5,May-22
2022-05-09,Pornography offences,4.0,2022,5,May-22
2022-05-09,Prohibited and regulated weapons offences,28.0,2022,5,May-22
2022-05-09,Robbery,5.0,2022,5,May-22
2022-05-09,Sexual offences,57.0,2022,5,May-22
2022-05-09,Theft,517.0,2022,5,May-22
2022-05-09,Transport regulatory offences,131.0,2022,5,May-22
2022-05-10,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-10,Against justice procedures,269.0,2022,5,May-22
2022-05-10,Arson,4.0,2022,5,May-22
2022-05-10,Assault,186.0,2022,5,May-22
2022-05-10,Betting and gaming offences,0.0,2022,5,May-22
2022-05-10,Blackmail and extortion,0.0,2022,5,May-22
2022-05-10,Coercive Control,0.0,2022,5,May-22
2022-05-10,Disorderly conduct,42.0,2022,5,May-22
2022-05-10,Drug offences,101.0,2022,5,May-22
2022-05-10,Homicide,2.0,2022,5,May-22
2022-05-10,"Intimidation, stalking and harassment",125.0,2022,5,May-22
2022-05-10,Liquor offences,8.0,2022,5,May-22
2022-05-10,Malicious damage to property,128.0,2022,5,May-22
2022-05-10,Other offences,43.0,2022,5,May-22
2022-05-10,Other offences against the person,3.0,2022,5,May-22
2022-05-10,Pornography offences,1.0,2022,5,May-22
2022-05-10,Prohibited and regulated weapons offences,48.0,2022,5,May-22
2022-05-10,Robbery,4.0,2022,5,May-22
2022-05-10,Sexual offences,78.0,2022,5,May-22
2022-05-10,Theft,514.0,2022,5,May-22
2022-05-10,Transport regulatory offences,228.0,2022,5,May-22
2022-05-11,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-11,Against justice procedures,243.0,2022,5,May-22
2022-05-11,Arson,7.0,2022,5,May-22
2022-05-11,Assault,161.0,2022,5,May-22
2022-05-11,Betting and gaming offences,0.0,2022,5,May-22
2022-05-11,Blackmail and extortion,0.0,2022,5,May-22
2022-05-11,Coercive Control,0.0,2022,5,May-22
2022-05-11,Disorderly conduct,43.0,2022,5,May-22
2022-05-11,Drug offences,86.0,2022,5,May-22
2022-05-11,Homicide,0.0,2022,5,May-22
2022-05-11,"Intimidation, stalking and harassment",128.0,2022,5,May-22
2022-05-11,Liquor offences,4.0,2022,5,May-22
2022-05-11,Malicious damage to property,120.0,2022,5,May-22
2022-05-11,Other offences,42.0,2022,5,May-22
2022-05-11,Other offences against the person,4.0,2022,5,May-22
2022-05-11,Pornography offences,5.0,2022,5,May-22
2022-05-11,Prohibited and regulated weapons offences,32.0,2022,5,May-22
2022-05-11,Robbery,4.0,2022,5,May-22
2022-05-11,Sexual offences,61.0,2022,5,May-22
2022-05-11,Theft,500.0,2022,5,May-22
2022-05-11,Transport regulatory offences,248.0,2022,5,May-22
2022-05-12,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-12,Against justice procedures,227.0,2022,5,May-22
2022-05-12,Arson,4.0,2022,5,May-22
2022-05-12,Assault,180.0,2022,5,May-22
2022-05-12,Betting and gaming offences,0.0,2022,5,May-22
2022-05-12,Blackmail and extortion,0.0,2022,5,May-22
2022-05-12,Coercive Control,0.0,2022,5,May-22
2022-05-12,Disorderly conduct,48.0,2022,5,May-22
2022-05-12,Drug offences,144.0,2022,5,May-22
2022-05-12,Homicide,0.0,2022,5,May-22
2022-05-12,"Intimidation, stalking and harassment",104.0,2022,5,May-22
2022-05-12,Liquor offences,5.0,2022,5,May-22
2022-05-12,Malicious damage to property,107.0,2022,5,May-22
2022-05-12,Other offences,45.0,2022,5,May-22
2022-05-12,Other offences against the person,7.0,2022,5,May-22
2022-05-12,Pornography offences,8.0,2022,5,May-22
2022-05-12,Prohibited and regulated weapons offences,37.0,2022,5,May-22
2022-05-12,Robbery,4.0,2022,5,May-22
2022-05-12,Sexual offences,60.0,2022,5,May-22
2022-05-12,Theft,518.0,2022,5,May-22
2022-05-12,Transport regulatory offences,361.0,2022,5,May-22
2022-05-13,Abduction and kidnapping,0.0,2022,5,May-22
2022-05-13,Against justice procedures,406.0,2022,5,May-22
2022-05-13,Arson,5.0,2022,5,May-22
2022-05-13,Assault,221.0,2022,5,May-22
2022-05-13,Betting and gaming offences,1.0,2022,5,May-22
2022-05-13,Blackmail and extortion,0.0,2022,5,May-22
2022-05-13,Coercive Control,0.0,2022,5,May-22
2022-05-13,Disorderly conduct,38.0,2022,5,May-22
